label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
A,0.0,0.0,0.0,-0.5314697623252869,-0.04987924546003342,-9.073263936443254e-05,-0.9890738725662231,-0.3892504572868347,-0.00010117708734469488,-1.2097015380859375,-0.8425606489181519,-0.00011087080201832578,-1.165846586227417,-1.174599289894104,-9.11174647626467e-05,-0.8280624151229858,-0.7981597781181335,6.035063415765762e-05,-0.8351755142211914,-1.1015971899032593,-7.15438072802499e-05,-0.7002281546592712,-0.7322917580604553,-0.0001380347675876692,-0.7078666687011719,-0.6345558166503906,-0.00016544073878321797,-0.5156759023666382,-0.8567837476730347,6.145588849904016e-05,-0.5206765532493591,-1.1433371305465698,-7.662252028239891e-05,-0.4185095429420471,-0.6882271766662598,-0.0001074774845619686,-0.4855504333972931,-0.6428743004798889,-9.650552965467796e-05,-0.221915602684021,-0.8948038220405579,3.0711937142768875e-05,-0.21807272732257843,-1.1707159280776978,-0.00011477604857645929,-0.1619599312543869,-0.7231897711753845,-7.425397052429616e-05,-0.21530622243881226,-0.6459341645240784,-9.261897503165528e-06,0.07762721925973892,-0.9215869903564453,-8.982781764643732e-06,0.07117359340190887,-1.1232448816299438,-7.849517714930698e-05,0.09640149027109146,-0.7994318008422852,-3.30824259435758e-05,0.0715881809592247,-0.7078663110733032,2.0784773369086906e-05
A,0.0,0.0,0.0,-0.586628794670105,0.010913404636085033,-6.39688441879116e-05,-1.0860540866851807,-0.3472428321838379,-5.990186400595121e-05,-1.2877306938171387,-0.8370963931083679,-5.944688382442109e-05,-1.2680896520614624,-1.163826584815979,-3.195253520971164e-05,-0.8106940984725952,-0.804518461227417,5.109146877657622e-05,-0.9850625991821289,-1.0863559246063232,-7.122425449779257e-05,-0.8348230123519897,-0.7083821892738342,-0.00012556907313410193,-0.7598828077316284,-0.6407702565193176,-0.0001457088947063312,-0.4893399178981781,-0.8720930814743042,4.178599192528054e-05,-0.6751173138618469,-1.1184120178222656,-8.123292354866862e-05,-0.5554404854774475,-0.6424883604049683,-9.037992276716977e-05,-0.49769464135169983,-0.644205629825592,-6.439947901526466e-05,-0.1902361512184143,-0.9181226491928101,3.499315653243684e-06,-0.3616580665111542,-1.160140037536621,-0.00012716859055217355,-0.2833288311958313,-0.6793697476387024,-6.483098695753142e-05,-0.19426733255386353,-0.6545013189315796,1.3818644220009446e-05,0.12998077273368835,-0.9691339731216431,-4.3054114939877763e-05,-0.017019111663103104,-1.1147176027297974,-0.00010077724436996505,-0.011084350757300854,-0.7636750340461731,-4.485457975533791e-05,0.06958155333995819,-0.703170895576477,1.519957459095167e-05
A,0.0,0.0,0.0,-0.5290235280990601,-0.11443793773651123,-7.064577948767692e-05,-0.8967314958572388,-0.49220481514930725,-9.137324377661571e-05,-1.0217764377593994,-0.8992290496826172,-0.00011678567534545437,-1.1091606616973877,-1.2086082696914673,-0.00012765024439431727,-0.6958292722702026,-0.866632878780365,4.502979663811857e-06,-0.7729240655899048,-1.1538233757019043,-0.00010159805970033631,-0.6619388461112976,-0.8386346697807312,-0.00016333830717485398,-0.5642471313476562,-0.5707595944404602,-0.00018511738744564354,-0.3966931998729706,-0.9179512858390808,-2.7641676751954947e-06,-0.4598535895347595,-1.150805115699768,-0.00012714561307802796,-0.36266282200813293,-0.7468860149383545,-0.00016562042583245784,-0.28404539823532104,-0.455844521522522,-0.00015855660603847355,-0.10896938294172287,-0.9197258353233337,-2.9384857043623924e-05,-0.16699038445949554,-1.1639668941497803,-0.00015417314716614783,-0.12967367470264435,-0.7429454922676086,-0.00012753094779327512,-0.1008375957608223,-0.4384537637233734,-7.123418617993593e-05,0.17528831958770752,-0.8781037330627441,-6.235336331883445e-05,0.12880156934261322,-1.093662142753601,-0.00014817476039752364,0.10084051638841629,-0.8025814294815063,-0.00011995110980933532,0.07772442698478699,-0.5710642337799072,-7.22542536095716e-05
A,0.0,0.0,0.0,-0.5523701906204224,-0.11353804171085358,-5.9618090745061636e-05,-0.9314398169517517,-0.4844432771205902,-7.441716297762468e-05,-1.077773094177246,-0.8920835256576538,-9.77513991529122e-05,-1.1647231578826904,-1.198622703552246,-0.00010679915430955589,-0.7441657185554504,-0.8336523175239563,2.643239713506773e-05,-0.8309561014175415,-1.144843339920044,-7.704566087340936e-05,-0.702743411064148,-0.8393087387084961,-0.00013913773000240326,-0.5897489786148071,-0.5795118808746338,-0.00016109719581436366,-0.4474288821220398,-0.8943195343017578,1.5137966329348274e-05,-0.516448438167572,-1.149139165878296,-0.0001058379712048918,-0.401172399520874,-0.7542890310287476,-0.00014401640510186553,-0.30843281745910645,-0.47344234585762024,-0.00013723304437007755,-0.16298645734786987,-0.9054124355316162,-1.5804644135641865e-05,-0.23110522329807281,-1.176506519317627,-0.00013515081082005054,-0.17685897648334503,-0.7661320567131042,-0.00010677209502318874,-0.1305968314409256,-0.4672008752822876,-5.016916838940233e-05,0.11937521398067474,-0.8734070062637329,-5.284766302793287e-05,0.0657465010881424,-1.113409161567688,-0.0001309007639065385,0.05016869679093361,-0.8344357013702393,-9.951488027581945e-05,0.044594455510377884,-0.6053401827812195,-5.100013004266657e-05
A,0.0,0.0,0.0,-0.5354276299476624,-0.11002978682518005,-6.788595055695623e-05,-0.9158439636230469,-0.48373642563819885,-8.756715396884829e-05,-1.0687373876571655,-0.8887906074523926,-0.00011332482245052233,-1.152218222618103,-1.2001231908798218,-0.00012421957217156887,-0.7338641881942749,-0.8387501835823059,1.2062736459483858e-05,-0.8202347159385681,-1.1437755823135376,-9.510597010375932e-05,-0.6930254101753235,-0.8299850225448608,-0.00015722567331977189,-0.5803868174552917,-0.5679157376289368,-0.00017873526667244732,-0.43459561467170715,-0.9006257653236389,4.142933448747499e-06,-0.5070432424545288,-1.1556544303894043,-0.00012113767297705635,-0.3931209146976471,-0.7528647184371948,-0.00015796985826455057,-0.3001939058303833,-0.4654521644115448,-0.00014900656242389232,-0.14907638728618622,-0.9141261577606201,-2.3703529222984798e-05,-0.2194633036851883,-1.1790800094604492,-0.00014683447079733014,-0.1686958521604538,-0.7631419897079468,-0.00011779771011788398,-0.1262664794921875,-0.4621005356311798,-5.9570633311523125e-05,0.13459016382694244,-0.8855651617050171,-5.7974306400865316e-05,0.0752374529838562,-1.1241308450698853,-0.0001381306501571089,0.05657986178994179,-0.8413317799568176,-0.00010684043081710115,0.04481601342558861,-0.6104078888893127,-5.793353193439543e-05
A,0.0,0.0,0.0,-0.5408215522766113,-0.07285866886377335,-6.278249929891899e-05,-0.9338216781616211,-0.44267693161964417,-8.166133920894936e-05,-1.0794345140457153,-0.8551449775695801,-0.00010752210073405877,-1.158092975616455,-1.1706669330596924,-0.00012015136599075049,-0.7463180422782898,-0.8329746723175049,1.1016041753464378e-05,-0.8387899398803711,-1.1337770223617554,-9.703971591079608e-05,-0.7148742079734802,-0.8223830461502075,-0.00016270058404188603,-0.5961160063743591,-0.5430226922035217,-0.00018630486738402396,-0.4470120668411255,-0.8945279121398926,-4.2243190279123155e-08,-0.52390056848526,-1.143446683883667,-0.0001173956916318275,-0.4113630950450897,-0.747890293598175,-0.00015322223771363497,-0.3160194158554077,-0.46129196882247925,-0.00014589002239517868,-0.1540081799030304,-0.9092109203338623,-3.075952554354444e-05,-0.2285161167383194,-1.1676912307739258,-0.00014815562462899834,-0.1745442897081375,-0.7547169923782349,-0.000120825287012849,-0.12593546509742737,-0.45552918314933777,-6.621500506298617e-05,0.1420862376689911,-0.8824974894523621,-6.745251448592171e-05,0.06537019461393356,-1.1019234657287598,-0.00014725547225680202,0.056473907083272934,-0.8152660131454468,-0.00011737700697267428,0.063794806599617,-0.5849606394767761,-6.988801033003256e-05
A,0.0,0.0,0.0,-0.5596308708190918,-0.05819948390126228,-5.871407120139338e-05,-0.9597806930541992,-0.4124545454978943,-7.683062722207978e-05,-1.1183885335922241,-0.8265030384063721,-0.00010516378824831918,-1.2159181833267212,-1.1440976858139038,-0.00012175861047580838,-0.7733861207962036,-0.8136922717094421,2.3719036107650027e-05,-0.8906577229499817,-1.1047998666763306,-9.216055332217366e-05,-0.7592707872390747,-0.8038729429244995,-0.00016435411816928536,-0.6286283135414124,-0.5323463678359985,-0.00019010806863661855,-0.47331759333610535,-0.8808917999267578,8.66667051013792e-06,-0.5671639442443848,-1.1325024366378784,-0.00011797001934610307,-0.43827304244041443,-0.7231265306472778,-0.00015681450895499438,-0.33578136563301086,-0.42793503403663635,-0.00014798823394812644,-0.1763276755809784,-0.903192400932312,-2.748837687249761e-05,-0.2742376923561096,-1.151427984237671,-0.00015389964391943067,-0.19445516169071198,-0.7255164980888367,-0.00012678322673309594,-0.12681157886981964,-0.4203827381134033,-6.794693763367832e-05,0.13332760334014893,-0.8872406482696533,-6.928789662197232e-05,0.02529759146273136,-1.1155509948730469,-0.00015215639723464847,0.034819189459085464,-0.826615571975708,-0.00012034911196678877,0.060432519763708115,-0.5916330814361572,-6.922623288119212e-05
A,0.0,0.0,0.0,-0.5168725252151489,-0.04586700722575188,-5.9245910961180925e-05,-0.9249702095985413,-0.3992547392845154,-7.51816769479774e-05,-1.1030381917953491,-0.799134373664856,-0.00010005383956013247,-1.2315404415130615,-1.1054661273956299,-0.0001115153863793239,-0.776022732257843,-0.7942296266555786,1.723969580780249e-05,-0.9325585961341858,-1.1044561862945557,-9.503272303845733e-05,-0.8009383082389832,-0.8059426546096802,-0.00016566964040976018,-0.6598213315010071,-0.5229503512382507,-0.00019229073950555176,-0.48798471689224243,-0.8728521466255188,3.8690272958774585e-06,-0.6056972742080688,-1.1124591827392578,-0.00011481433466542512,-0.481229692697525,-0.7234675884246826,-0.00014993431977927685,-0.3810161054134369,-0.43826600909233093,-0.00014269762323237956,-0.19689740240573883,-0.9034448862075806,-3.068500154768117e-05,-0.31283333897590637,-1.165004014968872,-0.00014724642096552998,-0.24213743209838867,-0.7537140250205994,-0.00012040352885378525,-0.18700821697711945,-0.4504130184650421,-6.727247819071636e-05,0.11245978623628616,-0.8958741426467896,-7.164757698774338e-05,-0.009157316759228706,-1.1009023189544678,-0.00015180556511040777,-0.017937764525413513,-0.8126853108406067,-0.00012426689499989152,-0.008435850031673908,-0.5773725509643555,-7.913672743597999e-05
A,0.0,0.0,0.0,-0.5349448323249817,-0.06021934747695923,-4.143212936469354e-05,-0.921579897403717,-0.3980279564857483,-5.217510988586582e-05,-1.0791467428207397,-0.772735059261322,-7.641811680514365e-05,-1.2106974124908447,-1.0640588998794556,-9.13758558453992e-05,-0.7451463937759399,-0.7997568845748901,3.9100428693927824e-05,-0.9298254251480103,-1.0618127584457397,-6.598353502340615e-05,-0.8308801651000977,-0.7505527138710022,-0.0001363193296128884,-0.7058376669883728,-0.47402098774909973,-0.00016400990716647357,-0.47870051860809326,-0.8779783248901367,1.9110711946268566e-05,-0.66910719871521,-1.0799812078475952,-8.85237313923426e-05,-0.5547193884849548,-0.7005926966667175,-0.00012658136256504804,-0.4346574544906616,-0.42285338044166565,-0.00012321250687818974,-0.19966377317905426,-0.9219668507575989,-2.0367671822896227e-05,-0.40650391578674316,-1.1475569009780884,-0.00012689942377619445,-0.3260818421840668,-0.7482326030731201,-0.00010299954010406509,-0.2281503528356552,-0.45597338676452637,-5.314946611179039e-05,0.10952083766460419,-0.9354779124259949,-6.478677823906764e-05,-0.1179795190691948,-1.121835708618164,-0.00013671902706846595,-0.11769108474254608,-0.8431515693664551,-0.00010703055886551738,-0.06340762972831726,-0.6203908324241638,-6.1131599068176e-05
A,0.0,0.0,0.0,-0.5370006561279297,-0.056801967322826385,-3.095830834354274e-05,-0.9192740321159363,-0.375927209854126,-3.6520606954582036e-05,-1.074941635131836,-0.7321975827217102,-5.847005741088651e-05,-1.2201151847839355,-1.005682110786438,-7.180492684710771e-05,-0.7654320001602173,-0.7771117091178894,5.753697041654959e-05,-0.9526571035385132,-1.0034958124160767,-4.211210398352705e-05,-0.8537493348121643,-0.7084472179412842,-0.00011038297816412523,-0.7319142818450928,-0.43872976303100586,-0.000136489950818941,-0.5177006125450134,-0.8555618524551392,3.364749136380851e-05,-0.7106843590736389,-1.024137258529663,-6.90201050019823e-05,-0.5884020328521729,-0.6578159332275391,-0.0001074062820407562,-0.46593523025512695,-0.39049234986305237,-0.0001045338503899984,-0.25312358140945435,-0.9030422568321228,-9.248386959370691e-06,-0.47069212794303894,-1.0902897119522095,-0.00011039198579965159,-0.37062981724739075,-0.7033855319023132,-8.757891191635281e-05,-0.25387081503868103,-0.4270075857639313,-3.9215297874761745e-05,0.045935358852148056,-0.9229488968849182,-5.657272049575113e-05,-0.19209936261177063,-1.079111099243164,-0.0001220839621964842,-0.1784333437681198,-0.8133299946784973,-9.088278602575883e-05,-0.10839375108480453,-0.610066294670105,-4.4589080061996356e-05
A,0.0,0.0,0.0,-0.5328426361083984,-0.09522692859172821,-4.151114353589946e-06,-0.8715057373046875,-0.42497044801712036,1.971453912119614e-06,-1.0075486898422241,-0.7833413481712341,-1.6789534129202366e-05,-1.137168526649475,-1.0502527952194214,-3.068945443374105e-05,-0.6940546035766602,-0.8168067336082458,0.00010149688023375347,-0.8734123706817627,-1.0522180795669556,3.037903979929979e-06,-0.8182298541069031,-0.7430708408355713,-6.745992141077295e-05,-0.7198652029037476,-0.46333518624305725,-9.35029165702872e-05,-0.46855247020721436,-0.8834356665611267,6.492032844107598e-05,-0.6747226715087891,-1.0833547115325928,-4.1015056922333315e-05,-0.5848377346992493,-0.6949779391288757,-8.631106175016612e-05,-0.46354109048843384,-0.40975499153137207,-8.33498706924729e-05,-0.21612749993801117,-0.9343910217285156,9.912191671901383e-06,-0.4551633298397064,-1.1416091918945312,-9.639865311328322e-05,-0.3691173791885376,-0.7250773906707764,-7.976874621817842e-05,-0.2449800670146942,-0.42981958389282227,-2.9904951588832773e-05,0.07770907133817673,-0.9646942615509033,-4.714951865025796e-05,-0.19078856706619263,-1.148500919342041,-0.00011258133599767461,-0.17880050837993622,-0.8681443929672241,-8.053721103351563e-05,-0.0925290659070015,-0.6460110545158386,-3.114169157925062e-05
A,0.0,0.0,0.0,-0.5138541460037231,-0.10855560004711151,2.796118496917188e-05,-0.8271937370300293,-0.4322033226490021,4.706189429271035e-05,-0.9450731873512268,-0.7813712358474731,3.3727308618836105e-05,-1.0479729175567627,-1.0652097463607788,2.200639391958248e-05,-0.623453676700592,-0.8477917313575745,0.00014727441885042936,-0.8365078568458557,-1.020754098892212,5.445089118438773e-05,-0.7941784858703613,-0.7026022672653198,-1.796893593564164e-05,-0.6772717833518982,-0.43879982829093933,-4.490096034714952e-05,-0.4139453172683716,-0.9103018045425415,9.799683175515383e-05,-0.6674662828445435,-1.0581024885177612,-7.603282483614748e-06,-0.5896505117416382,-0.6587415933609009,-6.213611777639017e-05,-0.4491367042064667,-0.37914299964904785,-6.278408545767888e-05,-0.1736127883195877,-0.9707886576652527,3.2457868655910715e-05,-0.4724752604961395,-1.0973669290542603,-7.531150913564488e-05,-0.38339880108833313,-0.6699910163879395,-6.992982525844127e-05,-0.22561244666576385,-0.39097103476524353,-2.475381006661337e-05,0.11336243897676468,-1.0194684267044067,-3.1535328162135556e-05,-0.22949863970279694,-1.1490886211395264,-9.464561298955232e-05,-0.22935646772384644,-0.8550036549568176,-6.492137617897242e-05,-0.11892794817686081,-0.6393604874610901,-1.5396291928482242e-05
A,0.0,0.0,0.0,-0.5163187980651855,-0.07891266793012619,2.9940154490759596e-05,-0.859113872051239,-0.43482157588005066,6.232634768821299e-05,-0.9829457402229309,-0.7749277949333191,6.558832683367655e-05,-1.0936932563781738,-1.0370173454284668,7.06817299942486e-05,-0.6459368467330933,-0.8411740064620972,0.0001528333523310721,-0.8405613303184509,-1.0369399785995483,7.20017560524866e-05,-0.7947521805763245,-0.7285899519920349,7.249665941344574e-06,-0.6964430809020996,-0.468106210231781,-1.707845694909338e-05,-0.41776153445243835,-0.9085567593574524,0.00010810915409820154,-0.6573323011398315,-1.0664937496185303,1.3820230378769338e-05,-0.5510773062705994,-0.6725689172744751,-3.627761179814115e-05,-0.4150623381137848,-0.39011669158935547,-3.458423452684656e-05,-0.1582922488451004,-0.9683765769004822,4.8223948397208005e-05,-0.44921761751174927,-1.109034538269043,-5.0133538024965674e-05,-0.3354938328266144,-0.6801207065582275,-4.2689174733823165e-05,-0.18667671084403992,-0.39766398072242737,1.4848591263216804e-06,0.14835110306739807,-1.0116112232208252,-9.619184311304707e-06,-0.1880040466785431,-1.1423544883728027,-7.030496635707095e-05,-0.15658314526081085,-0.8335332870483398,-4.072896626894362e-05,-0.039035599678754807,-0.6183257102966309,7.823209671187215e-06
A,0.0,0.0,0.0,-0.5308525562286377,-0.015049440786242485,-2.5590366931282915e-05,-0.9290674328804016,-0.3340717554092407,-2.346312248846516e-05,-1.1065590381622314,-0.6884585022926331,-3.9168928196886554e-05,-1.272128701210022,-0.961225152015686,-4.664884909288958e-05,-0.7891391515731812,-0.7409683465957642,7.805295899743214e-05,-0.9943051338195801,-0.9455739259719849,-1.1877685210492928e-05,-0.8860651254653931,-0.657498300075531,-7.361867028521374e-05,-0.7500677704811096,-0.4036288857460022,-9.595505252946168e-05,-0.5485732555389404,-0.8361024856567383,5.37762934982311e-05,-0.76113361120224,-0.993353009223938,-4.326929047238082e-05,-0.6164250373840332,-0.6195085048675537,-8.229077502619475e-05,-0.45672059059143066,-0.35738638043403625,-7.841368642402813e-05,-0.2857576608657837,-0.8999205827713013,1.108263404603349e-05,-0.5274359583854675,-1.0775083303451538,-8.820594666758552e-05,-0.4051397740840912,-0.6758455038070679,-6.712986942147836e-05,-0.25275954604148865,-0.39883822202682495,-1.8321870811632834e-05,0.015370799228549004,-0.9434023499488831,-3.5188510082662106e-05,-0.2410072535276413,-1.0913598537445068,-9.788501483853906e-05,-0.2217094898223877,-0.8175469636917114,-6.575063162017614e-05,-0.1281902939081192,-0.6142709851264954,-1.8288379578734748e-05
